,转债代码,转债余额,申购日期,债券简称,股票代码,正股简称,转股价格,纯债价值,bond_nm,price,stock_id,stock_nm,redeem_dt,volume,评级,redeem_icon,强赎修正,ATR,ma20,ma5,K,D,slope,macd,cci,yj_bias,ATR1,ma201,ma51,K1,D1,SLOPE1,macd1,cci1,yj_bias1,VIX11,zzzf,zgzf,zfc,zfc5,zfc10,正股趋势,正股综合分,转债价格,转债涨跌幅,股价,正股涨跌幅,转股价值,转股溢价率,amount,amount1,转债换手率,转债换手率1,距离转股日,剩余期限,vix,多权价值,期权价值,内在价值,价值溢价,MA20乖离,MA5乖离,绝对乖离,涨幅对标,双低分数,传统双低,五因子分数,强势分数,多因子V1.1,综合分数,溢值分数
351,sz128142,7.18,2020-12-18,新乳转债,sz002946,新乳业,18.4, 98.65,新乳转债,112.088,002946,新乳业,暂无提示,370.51,AA,,0,0.2853,11.0465,11.2400,87.8334,76.7254,0.0352,0.0484,117.4352,-0.3174,0.2959,11.0450,11.1220,76.8665,62.6592,0.0250,0.0402,128.4835,-0.5556,0.0176,0.0252,0.0080,-0.0028,-0.0118,-0.0011,上涨中,6,112.311,0.2,11.26,-0.88,61.1957,0.835277,0.513071,0.883581,0.714583,0.615307,1506,1506,0.0176,1.84068,1.84068,100.491,0.117626,0.019327388765672415,0.001779359430605032,0.019327388765672415,-0.0028,0.52235,0.497433,0.587618,0.448571,0.544441,0.414696,0.557668
352,sh113053,69.965,2022-01-05,隆22转债,sh601012,隆基绿能,58.84, 94.14,隆22转债,127.842,601012,隆基绿能,暂无提示,15014.5,AAA,,0,2.0660,48.9080,49.5000,84.9950,73.1536,0.0770,0.5915,123.1082,0.7673,2.1425,49.0490,48.7120,70.2162,58.3615,0.0031,0.5281,108.8591,-0.1975,0.0296,0.0753,-0.0400,0.0466,-0.0274,-0.0274,均线金叉,7,128.012,0.13,50.05,-0.79,85.0612,0.50494,11.972,26.9865,1.71114,1.92857,1889,1889,0.0296,18.1493,18.1493,112.289,0.140019,0.02334996319620508,0.011111111111111072,0.02334996319620508,0.0466,0.455465,0.384969,0.508149,0.451403,0.523483,0.412846,0.48056
353,sz123122,5.806,2021-08-06,富瀚转债,sz300613,富瀚微,92.77, 87.30,富瀚转债,116.399,300613,富瀚微,暂无提示,3135.36,A+,,0,2.5494,56.9555,56.8340,88.5149,76.1807,0.0284,0.8177,108.7989,0.4073,2.6438,57.1255,55.6900,74.7164,61.3399,-0.0864,0.7055,81.3105,-0.3159,0.0282,0.0631,-0.0574,0.0220,-0.0262,-0.0252,上涨中,6,116.199,-0.17,57.47,-0.91,61.9489,0.875723,1.54162,4.67698,2.65522,4.02771,1737,1737,0.0282,6.6988,6.6988,93.9988,0.236175,0.009033368155840993,0.011190484569095993,0.009033368155840993,0.022,0.450607,0.231101,0.533699,0.310045,0.493878,0.411602,0.418392
354,sz127030,49.981,2021-03-22,盛虹转债,sz000301,东方盛虹,13.46, 97.56,盛虹转债,152.27,000301,东方盛虹,暂无提示,12578.5,AA+,G,0,1.1563,17.7760,16.1200,16.4398,13.7287,-0.2900,-0.1134,-85.8108,1.1689,1.1991,17.9995,16.2560,11.3672,12.6586,-0.2846,-0.1395,-110.1600,0.9965,0.0317,0.1725,-0.1939,0.0939,0.0225,0.0825,超跌反转,12,153.087,0.54,15.96,0.25,118.574,0.291072,17.4188,29.9973,3.48508,3.00087,1600,1600,0.0317,41.8391,41.8391,139.399,0.0981925,-0.10216021602160208,-0.00992555831265507,0.10216021602160208,0.0939,0.358114,0.399748,0.271588,0.476949,0.304926,0.411407,0.459929
355,sz128116,6.491,2020-06-29,瑞达转债,sz002961,瑞达期货,29.22, 99.97,瑞达转债,108.049,002961,瑞达期货,暂无提示,721.41,AA,,0,0.4591,13.9850,13.8340,93.6470,81.2878,-0.0040,0.1445,96.8904,0.4472,0.4761,14.0770,13.5960,84.0710,63.7360,-0.0422,0.1058,69.0423,-0.0441,0.0209,0.0325,-0.1112,0.1044,-0.0436,-0.0430,上涨中,6,108.749,0.65,14.38,1.63,49.2129,1.20977,3.60262,4.32403,5.55018,3.33079,1334,1334,0.0209,1.06506,1.06506,101.035,0.0763491,0.028244547729710412,0.03946797744687003,0.028244547729710412,0.1044,0.232921,0.599336,0.425339,0.252573,0.397151,0.410225,0.445949
356,sz127051,5.259,2021-11-17,博杰转债,sz002975,博杰股份,61.85, 90.26,博杰转债,113.0,002975,博杰股份,暂无提示,1135.06,AA-,,0,1.8017,34.6355,35.3820,93.4555,86.1509,0.1387,0.6615,143.4930,0.2212,1.8685,34.7300,34.5240,88.3752,72.0916,0.0316,0.5898,125.1789,-0.4476,0.0294,0.0371,-0.0341,0.0287,-0.0475,-0.0802,均线金叉,7,112.748,-0.22,36.35,0.19,58.7712,0.918422,0.660379,1.79544,1.25571,1.70702,1840,1840,0.0294,6.20394,6.20394,96.4639,0.16881,0.049501234282744555,0.027358543892374687,0.049501234282744555,0.0287,0.434882,0.3876,0.632706,0.340879,0.577483,0.409937,0.518924
357,sz127047,14.999,2021-10-25,帝欧转债,sz002798,帝欧家居,13.34, 90.01,帝欧转债,101.682,002798,帝欧家居,暂无提示,821.85,AA-,,0,0.2286,7.3225,7.0660,74.3786,60.7096,-0.0228,0.0188,22.6300,0.7262,0.2371,7.3630,6.9960,61.7697,46.0114,-0.0406,0.0031,-9.7731,0.3138,0.0174,0.0374,-0.1147,0.1016,-0.0222,0.0120,上涨中,6,101.45,-0.23,7.09,-1.25,53.1484,0.908805,0.959759,1.78161,0.639882,0.593909,1817,1817,0.0174,0.757528,0.757528,90.7675,0.11769,-0.031751451007169695,0.0033965468440420032,0.031751451007169695,0.1016,0.282902,0.542402,0.339045,0.251647,0.430003,0.406633,0.320826
358,sz123049,9.17,2020-04-13,维尔转债,sz300190,维尔利,7.28, 101.66,维尔转债,111.17,300190,维尔利,暂无提示,627.23,AA-,,0,0.1120,4.2090,4.2600,91.6460,87.8865,0.0126,0.0417,141.4583,0.2743,0.1161,4.2190,4.2100,90.6387,77.9190,0.0028,0.0354,127.1310,-0.2633,0.0160,0.0259,-0.0313,0.0382,-0.0240,-0.0428,均线金叉,7,111.32,0.13,4.34,0.23,59.6154,0.867303,0.413082,1.04031,0.450471,0.567237,1257,1257,0.016,1.12183,1.12183,102.782,0.0830709,0.031123782371109687,0.018779342723004744,0.031123782371109687,0.0382,0.420717,0.574473,0.536909,0.400292,0.484605,0.402869,0.51523
359,sz128135,13.399,2020-10-20,洽洽转债,sz002557,洽洽食品,59.18, 103.65,洽洽转债,122.053,002557,洽洽食品,暂无提示,577.6,AA,,0,1.7679,45.9450,44.4360,32.4497,30.2399,-0.1705,-0.0078,-70.2951,1.0188,1.8333,46.1065,44.3960,28.8153,26.1952,-0.1532,-0.0010,-48.0447,0.7958,0.0246,0.0402,-0.0630,0.0476,0.0200,0.0825,下跌中,3,121.8,-0.21,43.45,-1.7,73.4201,0.658947,0.340804,0.918404,0.254351,0.342714,1447,1447,0.0246,8.99956,8.99956,112.65,0.0812293,-0.054304059201218835,-0.022189215951030627,0.054304059201218835,0.0476,0.391114,0.534837,0.342627,0.422547,0.359728,0.400982,0.44083
360,sh113047,14.986,2021-04-09,旗滨转债,sh601636,旗滨集团,12.01, 98.67,旗滨转债,127.421,601636,旗滨集团,暂无提示,1911.92,AA+,,0,0.4047,10.1820,9.5980,65.3082,53.1063,-0.0611,0.0210,-17.1891,0.8656,0.4197,10.2810,9.5120,51.4807,39.4606,-0.0844,-0.0042,-33.5295,0.4533,0.0256,0.1300,-0.1622,0.0889,0.0044,0.0270,MACD金叉,9,126.001,-1.11,9.66,-0.51,80.433,0.566534,1.77932,3.69124,1.18732,1.23156,1618,1618,0.0256,12.8305,12.8305,111.501,0.130049,-0.05126694166175605,0.0064596790998123765,0.05126694166175605,0.0889,0.340403,0.414363,0.32583,0.368944,0.380315,0.400182,0.39534
361,sz127068,8.3,2022-08-12,顺博转债,sz002996,顺博合金,20.43, 80.99,顺博转债,120.124,002996,顺博合金,暂无提示,640.51,AA-,,0,0.9138,14.7320,14.4720,73.2092,65.4171,-0.0498,0.1796,12.4049,0.0000,0.9477,14.8410,14.3280,67.2309,53.1809,-0.0813,0.1647,-10.3527,0.0000,0.0357,0.0538,-0.0953,0.0897,-0.0109,0.0032,上涨中,6,119.69,-0.36,14.27,-1.79,69.8483,0.713572,0.489184,1.12969,0.589378,0.680538,2108,2108,0.0357,14.3112,14.3112,95.3012,0.255912,-0.03136030409991852,-0.013957987838584818,0.03136030409991852,0.0897,0.308837,0.17495,0.346135,0.21886,0.413831,0.398813,0.305579
362,sh113584,6.449,2020-06-05,家悦转债,sh603708,家家悦,37.53, 100.13,家悦转债,105.589,603708,家家悦,暂无提示,439.01,AA,,0,0.2997,10.7180,10.4780,62.4031,51.8684,-0.0104,0.0192,33.0435,0.6447,0.3108,10.7640,10.4020,52.3256,39.2978,-0.0291,0.0037,2.8022,0.3343,0.0196,0.0294,-0.0893,0.0895,-0.0116,-0.0024,上涨中,6,105.613,0.02,10.54,-0.57,28.0842,2.76058,0.334953,0.773963,0.519388,0.600065,1310,1310,0.0196,0.0189412,0.0189412,100.149,0.0545593,-0.01660757604030605,0.00591715976331364,0.01660757604030605,0.0895,0.282465,0.658344,0.418043,0.297628,0.419481,0.398742,0.482519
363,sh113639,5.699,2022-01-24,华正转债,sh603186,华正新材,38.59, 94.13,华正转债,110.68,603186,华正新材,暂无提示,538.78,AA+,,0,1.0157,20.9015,20.7080,90.0070,77.1223,-0.0426,0.3322,69.6735,0.4284,1.0533,21.0335,20.2920,78.5291,61.0560,-0.0978,0.2778,42.8684,0.0199,0.0318,0.0476,-0.0992,0.0880,-0.0307,-0.0309,上涨中,6,110.173,-0.46,21.12,-0.19,54.7292,1.01306,0.494906,1.03369,0.868409,0.906901,1908,1908,0.0318,5.96243,5.96243,100.092,0.100713,0.01045379518216416,0.019895692485995875,0.01045379518216416,0.088,0.288267,0.542006,0.42851,0.279012,0.382729,0.398697,0.442977
364,sh113593,3.998,2020-07-20,沪工转债,sh603131,上海沪工,21.1, 94.15,沪工转债,115.002,603131,上海沪工,暂无提示,776.78,A+,,0,0.4796,12.4755,12.3700,83.5589,71.3835,-0.0205,0.1192,72.7775,0.4790,0.4973,12.5265,12.1960,73.2414,55.2296,-0.0551,0.0876,56.8053,0.0156,0.0259,0.0359,-0.0594,0.0641,-0.0300,-0.0472,上涨中,6,114.559,-0.39,12.56,-0.79,59.5261,0.924518,0.322705,1.09948,0.807165,1.37504,1355,1355,0.0259,4.81929,4.81929,98.9693,0.157521,0.00677327562021568,0.015359741309620256,0.00677327562021568,0.0641,0.347328,0.403904,0.486647,0.292678,0.431329,0.397572,0.453542
365,sz123131,6.35,2021-12-03,奥飞转债,sz300738,奥飞数据,12.17, 86.03,奥飞转债,120.24,300738,奥飞数据,暂无提示,288.44,A+,,0,0.2783,8.4625,8.6620,92.2763,87.7533,0.0308,0.1425,126.2100,0.2966,0.2886,8.4755,8.4660,91.2903,75.2983,0.0038,0.1262,132.6234,-0.3038,0.0191,0.0539,-0.0177,0.0317,-0.0398,-0.0483,均线金叉,7,119.44,-0.67,8.76,-1.13,71.9803,0.659343,0.223562,0.512002,0.352066,0.403151,1856,1856,0.0191,5.15237,5.15237,91.1824,0.309902,0.03515509601181677,0.011313784345416744,0.03515509601181677,0.0317,0.479423,0.109091,0.553635,0.317744,0.549065,0.396487,0.40624
366,sz123096,8.167,2021-01-26,思创转债,sz300078,思创医惠,8.27, 89.66,思创转债,108.402,300078,思创医惠,暂无提示,1307.82,A,,0,0.1440,4.3930,4.4820,91.7854,86.7619,0.0178,0.0697,151.0791,0.4500,0.1494,4.4020,4.3760,90.7459,73.5582,0.0027,0.0580,149.8274,-0.4203,0.0206,0.0429,-0.0253,0.0344,-0.0643,-0.0632,均线金叉,7,107.54,-0.8,4.58,-1.08,55.3809,0.941825,0.820893,2.12871,1.00513,1.30324,1545,1545,0.0206,1.84257,1.84257,91.5026,0.175268,0.04256772137491471,0.021865238732708514,0.04256772137491471,0.0344,0.452803,0.3956,0.571815,0.33588,0.492602,0.396165,0.432654
367,sz123011,2.506,2018-07-18,德尔转债,sz300473,德尔股份,29.76, 103.42,德尔转债,117.8,300473,德尔股份,暂无提示,1023.78,AA-,,0,0.8667,16.7475,16.2100,78.1295,58.3460,-0.1074,0.1709,16.4343,0.6364,0.8988,16.8695,15.9980,58.1532,40.3393,-0.1586,0.1257,-3.0811,0.1607,0.0293,0.0788,-0.0981,0.0582,-0.0330,-0.0261,上涨中,6,118.115,0.27,16.58,0.18,55.7124,1.12009,1.10199,2.12577,4.39739,4.24135,622,622,0.0293,4.17544,4.17544,107.595,0.0977696,-0.010001492760113528,0.022825416409623545,0.010001492760113528,0.0582,0.34343,0.515234,0.457157,0.334112,0.298365,0.394338,0.48406
368,sh113042,199.98,2021-01-25,上银转债,sh601229,上海银行,10.23, 106.37,上银转债,106.956,601229,上海银行,暂无提示,4535.01,AAA,,0,0.0612,5.9160,5.9400,77.1429,71.3095,0.0020,0.0038,93.7965,0.0011,0.0635,5.9190,5.9260,69.2262,63.6508,0.0003,0.0022,107.5961,-0.3263,0.0063,0.0085,-0.0050,0.0053,0.0019,-0.0017,上涨中,6,107.05,0.09,5.92,-0.5,57.869,0.849867,8.57729,13.1123,0.428907,0.32784,1544,1544,0.0063,0.0006511,0.0006511,106.371,0.00638662,0.0006761325219741821,-0.0033670033670034627,0.0006761325219741821,0.0053,0.493031,0.75404,0.521558,0.502219,0.480982,0.394275,0.523211
369,sz123117,9.999,2021-06-23,健帆转债,sz300529,健帆生物,89.68, 96.78,健帆转债,114.807,300529,健帆生物,暂无提示,5685.85,AA,,0,1.6922,47.0680,48.7540,91.8000,74.2667,0.4684,0.5706,151.3262,0.8683,1.7549,46.8785,47.7440,76.8837,56.9779,0.3733,0.4177,197.3282,-1.1523,0.0258,0.0590,0.0775,-0.0731,-0.1567,-0.0970,上涨中,6,114.898,0.08,53.2,2.03,59.322,0.936852,1.78276,7.46861,1.78294,3.73468,1693,1693,0.0258,4.71508,4.71508,101.495,0.132055,0.1302795954788818,0.09119251753702273,0.1302795954788818,-0.0731,0.679689,0.456239,0.790037,0.545316,0.575445,0.391395,0.600401
370,sz128108,15.211,2020-05-28,蓝帆转债,sz002382,蓝帆医疗,18.24, 98.46,蓝帆转债,102.408,002382,蓝帆医疗,暂无提示,2443.02,AA,,0,0.2408,7.8325,8.2280,91.4996,86.4304,0.0733,0.1364,187.8335,0.0931,0.2497,7.8145,8.0360,89.2082,76.8456,0.0538,0.1193,262.3206,-1.1910,0.0192,0.0226,0.0502,-0.0443,-0.0953,-0.1100,上涨中,6,101.97,-0.43,8.83,2.91,48.4101,1.10638,3.32802,5.77104,2.18791,1.897,1302,1302,0.0192,0.668893,0.668893,99.1289,0.0286607,0.12735397382700286,0.07316480311132723,0.12735397382700286,-0.0443,0.625348,0.72813,0.735406,0.548616,0.534348,0.391335,0.569522
371,sz123072,1.419,2020-10-21,乐歌转债,sz300729,乐歌股份,48.98, 99.49,乐歌转债,128.819,300729,乐歌股份,暂无提示,1911.65,A+,,0,0.8623,17.9605,17.3980,51.1260,43.6035,-0.1322,-0.1450,-12.5411,0.6977,0.8943,18.0050,17.2460,44.0828,35.4372,-0.1317,-0.1841,-2.5014,0.4299,0.0383,0.0501,-0.0366,0.0362,-0.0266,0.1032,跌减缓,4,129.15,0.26,17.58,-0.45,35.8922,2.59827,1.23807,3.14972,8.72494,11.0984,1448,1448,0.0383,2.90717,2.90717,102.397,0.261265,-0.021185379026196438,0.010460972525577539,0.021185379026196438,0.0362,0.36554,0.124367,0.37254,0.244096,0.244462,0.390391,0.345124
372,sh118010,4.4,2022-06-28,洁特转债,sh688026,洁特生物,48.23, 78.07,洁特转债,118.0,688026,洁特生物,暂无提示,689.1,A+,,0,1.4351,29.8325,29.8840,91.6941,78.3671,0.1074,0.6615,163.9892,0.6323,1.4882,29.9565,28.9660,80.8241,59.7332,-0.0046,0.5421,163.4812,-0.4195,0.0241,0.0978,-0.0688,0.0324,-0.0843,-0.0521,均线金叉,7,118.196,0.17,31.79,1.18,65.9133,0.793203,0.873664,1.56276,1.9856,1.77587,2063,2063,0.0241,5.92411,5.92411,83.9941,0.407194,0.0656163579988267,0.06377994913666174,0.0656163579988267,0.0324,0.468981,0.114257,0.60328,0.296025,0.584004,0.390364,0.440254
373,sz123039,2.217,2019-12-26,开润转债,sz300577,开润股份,29.82, 97.54,开润转债,117.901,300577,开润股份,暂无提示,1640.99,A+,,0,0.5481,14.3885,14.6620,81.3765,65.1221,0.0192,0.0931,106.0353,0.4002,0.5684,14.3410,14.3540,66.3145,47.4235,-0.0141,0.0566,111.2732,-0.8473,0.0238,0.0602,0.0671,-0.0773,-0.0909,-0.0128,上涨中,6,117.72,-0.15,15.15,-0.72,50.8048,1.3171,0.995352,2.63634,4.48963,5.94574,1148,1148,0.0238,2.02057,2.02057,99.5606,0.182396,0.052924210306842356,0.03328331741917889,0.052924210306842356,-0.0773,0.656133,0.33828,0.71554,0.484986,0.475357,0.390103,0.577359
374,sh113569,5.156,2020-03-09,科达转债,sh603660,苏州科达,14.76, 98.84,科达转债,106.975,603660,苏州科达,暂无提示,438.62,AA-,,0,0.1532,4.9290,4.9400,97.3153,88.4445,0.0037,0.0515,115.8563,0.4654,0.1589,4.9455,4.8340,93.9318,70.5930,-0.0128,0.0380,86.7173,-0.2252,0.0181,0.0228,-0.0506,0.0528,-0.0559,-0.0524,均线金叉,7,107.199,0.21,5.15,1.58,34.8916,2.07234,0.443695,0.882315,0.860541,0.85562,1222,1222,0.0181,0.0488241,0.0488241,98.8888,0.0840355,0.04483668086833026,0.04251012145748989,0.04483668086833026,0.0528,0.363419,0.589552,0.541797,0.333739,0.449574,0.390005,0.506163
375,sz127025,17.765,2020-11-05,冀东转债,sz000401,冀东水泥,13.26, 97.38,冀东转债,111.388,000401,冀东水泥,暂无提示,456.09,AAA,,0,0.1919,8.6410,8.5440,75.1634,66.0426,-0.0058,0.0228,48.9477,0.5431,0.1990,8.6795,8.5120,66.9809,54.8361,-0.0166,0.0138,20.8809,0.4828,0.0139,0.0520,-0.0643,0.0491,0.0081,-0.0018,上涨中,6,111.596,0.19,8.52,-0.81,64.2534,0.736811,1.46017,1.91626,0.821936,0.539335,1463,1463,0.0139,1.10521,1.10521,98.4852,0.133125,-0.014003008911005699,-0.002808988764045006,0.014003008911005699,0.0491,0.421793,0.467694,0.422459,0.374409,0.464891,0.388391,0.382811
376,sz128125,4.498,2020-07-30,华阳转债,sz002949,华阳国际,25.09, 95.03,华阳转债,110.03,002949,华阳国际,暂无提示,279.81,AA-,,0,0.5657,13.1360,12.5940,41.1421,31.2671,-0.0835,-0.0814,-23.9325,0.9706,0.5866,13.1855,12.4720,29.7619,21.8212,-0.1093,-0.1134,-42.8549,0.4192,0.0296,0.0352,-0.0732,0.0660,-0.0194,0.0442,跌减缓,4,109.57,-0.42,12.8,0.16,51.0163,1.14774,0.35927,0.63908,0.798734,0.710405,1365,1365,0.0296,3.98795,3.98795,99.018,0.106567,-0.025578562728379883,0.016356995394632534,0.025578562728379883,0.066,0.32907,0.532155,0.390271,0.297477,0.356025,0.388219,0.442656
377,sz127050,21.989,2021-11-11,麒麟转债,sz002984,森麒麟,34.68, 94.75,麒麟转债,126.457,002984,森麒麟,暂无提示,2736.94,AA,,0,1.6327,30.2610,27.6080,30.2748,34.8939,-0.3376,-0.1260,-101.0288,0.9751,1.6931,30.7200,27.6860,36.2573,32.5372,-0.3573,-0.1535,-92.7237,0.9751,0.0295,0.1193,-0.2464,0.1838,0.0516,0.0957,跌减缓,4,124.484,-1.56,26.83,-0.56,77.3645,0.609059,3.59968,6.33662,1.63704,1.44086,1834,1834,0.0295,14.0217,14.0217,108.772,0.144452,-0.11338025841842636,-0.028180237612286385,0.11338025841842636,0.1838,0.265404,0.390267,0.191926,0.29931,0.299259,0.387848,0.302911
378,sh113605,14.047,2020-10-22,大参转债,sh603233,大参林,57.13, 99.32,大参转债,112.918,603233,大参林,暂无提示,1331.29,AA,,0,1.1833,30.7570,33.0820,92.1815,89.9119,0.4508,0.5770,171.4463,-0.4146,1.2271,30.6115,32.1640,90.3504,84.5337,0.3917,0.5065,207.8741,-1.1618,0.0223,0.0371,0.0871,-0.0787,-0.0917,-0.1324,上涨中,6,114.59,1.48,35.54,2.75,62.209,0.842017,4.77769,6.10898,3.40122,2.17448,1449,1449,0.0223,3.93853,3.93853,103.259,0.109739,0.1555093149526936,0.07430022368659683,0.1555093149526936,-0.0787,0.669016,0.504613,0.768491,0.5621,0.588741,0.385395,0.580347
379,sz123093,2.485,2021-01-19,金陵转债,sz300651,金陵体育,49.09, 97.57,金陵转债,120.825,300651,金陵体育,暂无提示,3003.58,A+,,0,0.7671,21.1555,21.5720,82.4882,73.5790,0.1167,0.2545,206.5952,0.3450,0.7955,21.1735,21.2420,72.5391,64.3643,0.0602,0.2039,230.3074,-0.5834,0.0212,0.0457,-0.0102,0.0196,-0.0359,-0.0343,上涨中,6,120.501,-0.27,21.82,-2.11,44.449,1.711,1.08762,4.0912,4.37675,8.2318,1538,1538,0.0212,0.658369,0.658369,98.2284,0.226743,0.031410271560587066,0.011496384201743037,0.031410271560587066,0.0196,0.437451,0.23314,0.59434,0.302893,0.498863,0.385058,0.48561
380,sh113641,75.989,2022-02-24,华友转债,sh603799,华友钴业,84.25, 93.86,华友转债,122.202,603799,华友钴业,暂无提示,15552.5,AA+,,0,3.0111,68.1470,61.9500,15.1948,11.6015,-1.0266,-0.3360,-65.9327,1.1622,3.1227,68.9000,62.0980,8.6364,9.9942,-1.1502,-0.4936,-76.8758,0.7454,0.0271,0.0960,-0.1886,0.1425,0.0082,0.0721,KDJ金叉,8,120.827,-1.13,61.19,-1.12,72.6291,0.663617,8.33756,23.8901,1.09721,1.57194,1939,1939,0.0271,10.2415,10.2415,104.101,0.160666,-0.10208813300658881,-0.012267958030669934,0.10208813300658881,0.1425,0.242366,0.371236,0.191295,0.256141,0.301401,0.38389,0.262138
381,sz128118,2.996,2020-07-02,瀛通转债,sz002861,瀛通通讯,21.35, 98.39,瀛通转债,112.563,002861,瀛通通讯,暂无提示,300.85,AA-,,0,0.4808,10.1910,10.3060,96.8810,91.2677,0.0287,0.1097,118.1334,0.2902,0.4986,10.2170,10.1220,95.4750,77.0305,0.0007,0.0893,105.3075,-0.2652,0.0304,0.0373,-0.0558,0.0486,-0.0324,-0.0496,均线金叉,7,112.6,0.03,10.42,-0.67,48.8056,1.30711,0.232313,0.533163,0.77541,0.889791,1337,1337,0.0304,3.70808,3.70808,102.098,0.102861,0.022470807575311502,0.011061517562585,0.022470807575311502,0.0486,0.36552,0.527392,0.546932,0.332464,0.452955,0.382888,0.531602
382,sh113655,20.0,2022-08-05,欧22转债,sh603833,欧派家居,125.46, 93.66,欧22转债,132.571,603833,欧派家居,暂无提示,2824.27,AA,,0,5.0501,119.6890,112.4980,30.9045,27.4895,-0.7447,-1.0570,-84.1693,0.0000,5.2372,120.9050,112.4800,25.4472,22.8435,-0.8987,-1.2547,-94.0794,0.0000,0.0259,0.1037,-0.1536,0.1038,0.0105,0.0240,跌减缓,4,132.227,-0.26,113.99,1.78,90.8576,0.455321,2.29366,5.11793,1.14683,1.27948,2101,2101,0.0259,18.6024,18.6024,112.262,0.177839,-0.04761506905396484,0.013262457999253296,0.04761506905396484,0.1038,0.289879,0.287651,0.245928,0.318999,0.321398,0.381626,0.304044
383,sh113596,11.986,2020-07-28,城地转债,sh603887,城地香江,24.26, 81.84,城地转债,96.61,603887,城地香江,暂无提示,1064.9,A-,,0,0.1764,6.4965,6.5220,94.3745,86.5852,0.0077,0.0559,95.6349,0.3493,0.1829,6.5180,6.4220,90.9907,72.4609,-0.0093,0.0442,77.1513,-0.1840,0.0168,0.0261,-0.0570,0.0497,-0.0341,-0.0396,均线金叉,7,96.507,-0.11,6.5,-1.81,26.7931,2.60194,0.919589,1.98449,0.767219,0.827836,1363,1363,0.0168,0.00231905,0.00231905,81.8423,0.179182,0.0005387516354959931,-0.003373198405397182,0.0005387516354959931,0.0497,0.396733,0.428829,0.480077,0.260464,0.4735,0.381423,0.325617
384,sh110082,19.996,2021-10-28,宏发转债,sh600885,宏发股份,51.32, 96.53,宏发转债,119.602,600885,宏发股份,暂无提示,950.18,AA,,0,1.4091,35.7225,35.5980,87.0425,77.6103,0.0422,0.2315,115.4056,0.5514,1.4613,35.9095,35.2800,77.9597,64.5553,-0.0005,0.1842,110.3253,0.3037,0.0235,0.0609,-0.0802,0.0812,-0.0007,-0.0029,上涨中,6,118.197,-1.17,36.04,0.08,70.226,0.683094,1.62458,2.57476,0.812451,0.643818,1820,1820,0.0235,7.09159,7.09159,103.622,0.14066,0.008887955770172873,0.01241642788920716,0.008887955770172873,0.0812,0.352929,0.424378,0.392666,0.34102,0.468277,0.380983,0.386578
385,sz128117,3.586,2020-07-02,道恩转债,sz002838,道恩股份,28.03, 99.50,道恩转债,126.937,002838,道恩股份,暂无提示,810.17,AA-,,0,1.0268,20.0945,19.3820,74.0399,58.6634,-0.0783,0.2174,13.9326,0.6202,1.0648,20.2600,19.1580,56.2475,43.2022,-0.1198,0.1789,-6.5054,0.4866,0.0278,0.0704,-0.1445,0.1626,0.0062,0.0170,上涨中,6,126.412,-0.41,19.59,0,69.8894,0.808743,0.645406,1.45558,1.79979,2.02953,1337,1337,0.0278,9.51177,9.51177,109.012,0.159618,-0.0251063723904551,0.010731606645340896,0.0251063723904551,0.1626,0.190985,0.350253,0.284595,0.219473,0.319906,0.380667,0.402119
386,sh113644,10.0,2022-04-15,艾迪转债,sh603638,艾迪精密,23.84, 87.45,艾迪转债,113.988,603638,艾迪精密,暂无提示,1036.05,AA-,,0,0.5340,15.0945,14.8860,92.8158,77.1466,-0.0022,0.2074,94.5324,0.3896,0.5538,15.1930,14.6060,77.8181,58.4189,-0.0425,0.1691,73.0933,0.0939,0.0197,0.0610,-0.1112,0.1021,-0.0192,-0.0197,上涨中,6,113.645,-0.3,15.26,0,64.0101,0.775424,0.38905,1.4251,0.38905,0.71255,1989,1989,0.0197,3.23337,3.23337,90.6834,0.253207,0.010964258504753355,0.025124277844954968,0.010964258504753355,0.1021,0.293105,0.205765,0.364518,0.191646,0.452334,0.380516,0.287264
387,sh113638,5.999,2021-12-29,台21转债,sh603055,台华新材,16.7, 95.89,台21转债,117.554,603055,台华新材,暂无提示,531.84,AA,,0,0.6174,10.6670,9.9720,39.3874,27.0459,-0.0907,0.0710,-30.9872,1.0602,0.6403,10.7120,9.9360,24.2754,18.2549,-0.1281,0.0493,-49.3279,0.5104,0.0323,0.0603,-0.0530,0.0587,-0.0182,0.0537,上涨中,6,117.092,-0.39,10.11,-0.79,60.5389,0.934161,0.767218,1.29906,1.27891,1.08273,1882,1882,0.0323,8.27107,8.27107,104.161,0.124144,-0.05221711821505581,0.013838748495788256,0.05221711821505581,0.0587,0.380385,0.463823,0.394683,0.348272,0.341865,0.380438,0.451979
388,sz127046,11.276,2021-09-29,百润转债,sz002568,百润股份,47.44, 95.82,百润转债,116.7,002568,百润股份,暂无提示,1351.7,AA,,0,1.2096,26.8170,29.7480,88.9203,87.3704,0.3082,0.3878,134.5207,-0.5235,1.2544,26.4430,29.4520,86.1708,86.4356,0.2902,0.4270,156.0837,-0.5729,0.0323,0.0448,0.3339,-0.3153,-0.0216,-0.0911,超涨见顶,1,115.8,-0.77,29.21,-3.53,61.5725,0.880709,0.975082,2.32678,0.864741,1.03174,1791,1791,0.0323,8.6757,8.6757,104.496,0.10818,0.08923444083976584,-0.018085249428533068,0.08923444083976584,-0.3153,0.668578,0.502879,0.764185,0.56263,0.583336,0.380325,0.612624
